quad,year,species,cover
Q26,23,Artemisia tripartita,0
Q26,23,Hesperostipa comata,0
Q26,23,Pseudoroegneria spicata,0
Q26,26,Poa secunda,0
Q26,26,Artemisia tripartita,0
Q26,26,Hesperostipa comata,0
Q26,26,Pseudoroegneria spicata,0
Q26,27,Poa secunda,0
Q26,27,Artemisia tripartita,0
Q26,27,Hesperostipa comata,0
Q26,27,Pseudoroegneria spicata,0
Q26,29,Poa secunda,0
Q26,29,Artemisia tripartita,0
Q26,29,Hesperostipa comata,0
Q26,29,Pseudoroegneria spicata,0
Q26,30,Poa secunda,0
Q26,30,Artemisia tripartita,0
Q26,30,Hesperostipa comata,0
Q26,30,Pseudoroegneria spicata,0
Q26,31,Poa secunda,0
Q26,31,Artemisia tripartita,0
Q26,31,Hesperostipa comata,0
Q26,31,Pseudoroegneria spicata,0
Q26,32,Artemisia tripartita,0.142959956
Q26,32,Poa secunda,0.001455892
Q26,32,Pseudoroegneria spicata,0.030131942
Q26,32,Hesperostipa comata,0
Q26,33,Artemisia tripartita,0.086746376
Q26,33,Poa secunda,8.03E-05
Q26,33,Pseudoroegneria spicata,0.062163969
Q26,33,Hesperostipa comata,0
Q26,34,Artemisia tripartita,0.042659444
Q26,34,Poa secunda,0.000154399
Q26,34,Pseudoroegneria spicata,0.011692978
Q26,34,Hesperostipa comata,0
Q26,35,Artemisia tripartita,0.063951096
Q26,35,Poa secunda,0.00011451
Q26,35,Pseudoroegneria spicata,0.0175146
Q26,35,Hesperostipa comata,0
Q26,36,Artemisia tripartita,0.077459367
Q26,36,Poa secunda,0.000140493
Q26,36,Pseudoroegneria spicata,0.017969741
Q26,36,Hesperostipa comata,0
Q26,37,Artemisia tripartita,0.068936751
Q26,37,Hesperostipa comata,2.50E-05
Q26,37,Poa secunda,8.64E-05
Q26,37,Pseudoroegneria spicata,0.026509937
Q26,38,Artemisia tripartita,0.098004865
Q26,38,Hesperostipa comata,5.00E-05
Q26,38,Poa secunda,0.000210533
Q26,38,Pseudoroegneria spicata,0.033677643
Q26,39,Artemisia tripartita,0.112374202
Q26,39,Hesperostipa comata,5.00E-05
Q26,39,Poa secunda,0.000454557
Q26,39,Pseudoroegneria spicata,0.037274371
Q26,40,Artemisia tripartita,0.130425596
Q26,40,Hesperostipa comata,2.50E-05
Q26,40,Poa secunda,0.000591581
Q26,40,Pseudoroegneria spicata,0.042580382
Q26,41,Artemisia tripartita,0.15902834
Q26,41,Poa secunda,0.001814565
Q26,41,Pseudoroegneria spicata,0.034678582
Q26,41,Hesperostipa comata,0
Q26,42,Artemisia tripartita,0.101771775
Q26,42,Hesperostipa comata,5.73E-05
Q26,42,Poa secunda,0.002542001
Q26,42,Pseudoroegneria spicata,0.019033232
Q26,45,Artemisia tripartita,0.244052131
Q26,45,Hesperostipa comata,0.000173158
Q26,45,Poa secunda,0.009789489
Q26,45,Pseudoroegneria spicata,0.006287839
Q26,46,Artemisia tripartita,0.226902548
Q26,46,Poa secunda,0.013346419
Q26,46,Pseudoroegneria spicata,0.012948711
Q26,46,Hesperostipa comata,0
Q26,47,Artemisia tripartita,0.194404481
Q26,47,Hesperostipa comata,2.50E-05
Q26,47,Poa secunda,0.015269958
Q26,47,Pseudoroegneria spicata,0.016253223
Q26,49,Artemisia tripartita,0.139625133
Q26,49,Poa secunda,0.004574593
Q26,49,Pseudoroegneria spicata,0.010662648
Q26,49,Hesperostipa comata,0
Q26,50,Artemisia tripartita,0.16855134
Q26,50,Poa secunda,0.006940228
Q26,50,Pseudoroegneria spicata,0.01130513
Q26,50,Hesperostipa comata,0
Q26,51,Artemisia tripartita,0.164180587
Q26,51,Poa secunda,0.007871805
Q26,51,Pseudoroegneria spicata,0.014054152
Q26,51,Hesperostipa comata,0
Q26,52,Artemisia tripartita,0.204917166
Q26,52,Hesperostipa comata,0.000272129
Q26,52,Poa secunda,0.006438984
Q26,52,Pseudoroegneria spicata,0.018318402
Q26,54,Artemisia tripartita,0.254396518
Q26,54,Poa secunda,0.009830725
Q26,54,Pseudoroegneria spicata,0.022446366
Q26,54,Hesperostipa comata,0
Q26,55,Artemisia tripartita,0.262664311
Q26,55,Poa secunda,0.008662021
Q26,55,Pseudoroegneria spicata,0.019925989
Q26,55,Hesperostipa comata,0
Q26,56,Artemisia tripartita,0.248467462
Q26,56,Poa secunda,0.003402994
Q26,56,Pseudoroegneria spicata,0.030943633
Q26,56,Hesperostipa comata,0
Q26,57,Poa secunda,0
Q26,57,Artemisia tripartita,0
Q26,57,Hesperostipa comata,0
Q26,57,Pseudoroegneria spicata,0
Q3,32,Artemisia tripartita,0.103332037
Q3,32,Poa secunda,0.013587954
Q3,32,Pseudoroegneria spicata,0.043414345
Q3,33,Artemisia tripartita,0.099025055
Q3,33,Poa secunda,0.007821674
Q3,33,Pseudoroegneria spicata,0.030558457
Q3,34,Artemisia tripartita,0.061622546
Q3,34,Hesperostipa comata,0.000319139
Q3,34,Poa secunda,0.002980696
Q3,34,Pseudoroegneria spicata,0.016186785
Q3,35,Artemisia tripartita,0.082404078
Q3,35,Poa secunda,0.005024847
Q3,35,Pseudoroegneria spicata,0.017596632
Q3,36,Artemisia tripartita,0.075409616
Q3,36,Poa secunda,0.004675274
Q3,36,Pseudoroegneria spicata,0.021927937
Q3,37,Artemisia tripartita,0.090609765
Q3,37,Hesperostipa comata,2.50E-05
Q3,37,Poa secunda,0.004113268
Q3,37,Pseudoroegneria spicata,0.019792276
Q3,38,Artemisia tripartita,0.09901179
Q3,38,Poa secunda,0.004986372
Q3,38,Pseudoroegneria spicata,0.024531119
Q3,39,Artemisia tripartita,0.092601851
Q3,39,Poa secunda,0.007413062
Q3,39,Pseudoroegneria spicata,0.03024108
Q3,40,Artemisia tripartita,0.108057082
Q3,40,Poa secunda,0.010999834
Q3,40,Pseudoroegneria spicata,0.027659035
Q3,41,Artemisia tripartita,0.130974038
Q3,41,Poa secunda,0.010431678
Q3,41,Pseudoroegneria spicata,0.016259785
Q3,42,Artemisia tripartita,0.109213794
Q3,42,Poa secunda,0.012608061
Q3,42,Pseudoroegneria spicata,0.01279961
Q3,45,Artemisia tripartita,0.149883792
Q3,45,Poa secunda,0.030085735
Q3,45,Pseudoroegneria spicata,0.016725965
Q3,46,Artemisia tripartita,0.101946507
Q3,46,Poa secunda,0.034478675
Q3,46,Pseudoroegneria spicata,0.007080626
Q3,47,Artemisia tripartita,0.09890277
Q3,47,Poa secunda,0.026133482
Q3,47,Pseudoroegneria spicata,0.010738574
Q3,49,Artemisia tripartita,0.056869501
Q3,49,Poa secunda,0.00678327
Q3,49,Pseudoroegneria spicata,0.015296352
Q3,50,Artemisia tripartita,0.049378397
Q3,50,Poa secunda,0.007924423
Q3,50,Pseudoroegneria spicata,0.012114436
Q3,51,Artemisia tripartita,0.044647688
Q3,51,Poa secunda,0.007419234
Q3,51,Pseudoroegneria spicata,0.01573411
Q3,52,Artemisia tripartita,0.07680197
Q3,52,Poa secunda,0.007964728
Q3,52,Pseudoroegneria spicata,0.023453968
Q3,54,Artemisia tripartita,0.076263164
Q3,54,Poa secunda,0.002887764
Q3,54,Pseudoroegneria spicata,0.020001958
Q3,55,Artemisia tripartita,0.090638555
Q3,55,Poa secunda,0.003159656
Q3,55,Pseudoroegneria spicata,0.016956053
Q3,56,Artemisia tripartita,0.080236863
Q3,56,Poa secunda,0.002322429
Q3,56,Pseudoroegneria spicata,0.028901946
Q3,23,Poa secunda,0
Q3,23,Artemisia tripartita,0
Q3,23,Hesperostipa comata,0
Q3,23,Pseudoroegneria spicata,0
Q3,26,Poa secunda,0
Q3,26,Artemisia tripartita,0
Q3,26,Hesperostipa comata,0
Q3,26,Pseudoroegneria spicata,0
Q3,27,Poa secunda,0
Q3,27,Artemisia tripartita,0
Q3,27,Hesperostipa comata,0
Q3,27,Pseudoroegneria spicata,0
Q3,29,Poa secunda,0
Q3,29,Artemisia tripartita,0
Q3,29,Hesperostipa comata,0
Q3,29,Pseudoroegneria spicata,0
Q3,30,Poa secunda,0
Q3,30,Artemisia tripartita,0
Q3,30,Hesperostipa comata,0
Q3,30,Pseudoroegneria spicata,0
Q3,31,Poa secunda,0
Q3,31,Artemisia tripartita,0
Q3,31,Hesperostipa comata,0
Q3,31,Pseudoroegneria spicata,0
Q3,32,Artemisia tripartita,0.103332037
Q3,32,Poa secunda,0.013587954
Q3,32,Pseudoroegneria spicata,0.043414345
Q3,32,Hesperostipa comata,0
Q3,33,Artemisia tripartita,0.099025055
Q3,33,Poa secunda,0.007821674
Q3,33,Pseudoroegneria spicata,0.030558457
Q3,33,Hesperostipa comata,0
Q3,34,Artemisia tripartita,0.061622546
Q3,34,Hesperostipa comata,0.000319139
Q3,34,Poa secunda,0.002980696
Q3,34,Pseudoroegneria spicata,0.016186785
Q3,35,Artemisia tripartita,0.082404078
Q3,35,Poa secunda,0.005024847
Q3,35,Pseudoroegneria spicata,0.017596632
Q3,35,Hesperostipa comata,0
Q3,36,Artemisia tripartita,0.075409616
Q3,36,Poa secunda,0.004675274
Q3,36,Pseudoroegneria spicata,0.021927937
Q3,36,Hesperostipa comata,0
Q3,37,Artemisia tripartita,0.090609765
Q3,37,Hesperostipa comata,2.50E-05
Q3,37,Poa secunda,0.004113268
Q3,37,Pseudoroegneria spicata,0.019792276
Q3,38,Artemisia tripartita,0.09901179
Q3,38,Poa secunda,0.004986372
Q3,38,Pseudoroegneria spicata,0.024531119
Q3,38,Hesperostipa comata,0
Q3,39,Artemisia tripartita,0.092601851
Q3,39,Poa secunda,0.007413062
Q3,39,Pseudoroegneria spicata,0.03024108
Q3,39,Hesperostipa comata,0
Q3,40,Artemisia tripartita,0.108057082
Q3,40,Poa secunda,0.010999834
Q3,40,Pseudoroegneria spicata,0.027659035
Q3,40,Hesperostipa comata,0
Q3,41,Artemisia tripartita,0.130974038
Q3,41,Poa secunda,0.010431678
Q3,41,Pseudoroegneria spicata,0.016259785
Q3,41,Hesperostipa comata,0
Q3,42,Artemisia tripartita,0.109213794
Q3,42,Poa secunda,0.012608061
Q3,42,Pseudoroegneria spicata,0.01279961
Q3,42,Hesperostipa comata,0
Q3,45,Artemisia tripartita,0.149883792
Q3,45,Poa secunda,0.030085735
Q3,45,Pseudoroegneria spicata,0.016725965
Q3,45,Hesperostipa comata,0
Q3,46,Artemisia tripartita,0.101946507
Q3,46,Poa secunda,0.034478675
Q3,46,Pseudoroegneria spicata,0.007080626
Q3,46,Hesperostipa comata,0
Q3,47,Artemisia tripartita,0.09890277
Q3,47,Poa secunda,0.026133482
Q3,47,Pseudoroegneria spicata,0.010738574
Q3,47,Hesperostipa comata,0
Q3,49,Artemisia tripartita,0.056869501
Q3,49,Poa secunda,0.00678327
Q3,49,Pseudoroegneria spicata,0.015296352
Q3,49,Hesperostipa comata,0
Q3,50,Artemisia tripartita,0.049378397
Q3,50,Poa secunda,0.007924423
Q3,50,Pseudoroegneria spicata,0.012114436
Q3,50,Hesperostipa comata,0
Q3,51,Artemisia tripartita,0.044647688
Q3,51,Poa secunda,0.007419234
Q3,51,Pseudoroegneria spicata,0.01573411
Q3,51,Hesperostipa comata,0
Q3,52,Artemisia tripartita,0.07680197
Q3,52,Poa secunda,0.007964728
Q3,52,Pseudoroegneria spicata,0.023453968
Q3,52,Hesperostipa comata,0
Q3,54,Artemisia tripartita,0.076263164
Q3,54,Poa secunda,0.002887764
Q3,54,Pseudoroegneria spicata,0.020001958
Q3,54,Hesperostipa comata,0
Q3,55,Artemisia tripartita,0.090638555
Q3,55,Poa secunda,0.003159656
Q3,55,Pseudoroegneria spicata,0.016956053
Q3,55,Hesperostipa comata,0
Q3,56,Artemisia tripartita,0.080236863
Q3,56,Poa secunda,0.002322429
Q3,56,Pseudoroegneria spicata,0.028901946
Q3,56,Hesperostipa comata,0
Q3,57,Poa secunda,0
Q3,57,Artemisia tripartita,0
Q3,57,Hesperostipa comata,0
Q3,57,Pseudoroegneria spicata,0
Q4,32,Artemisia tripartita,0.02856355
Q4,32,Poa secunda,0.000221478
Q4,32,Pseudoroegneria spicata,0.038865634
Q4,33,Artemisia tripartita,0.028874462
Q4,33,Poa secunda,0.000155975
Q4,33,Pseudoroegneria spicata,0.045163859
Q4,34,Artemisia tripartita,0.019967951
Q4,34,Poa secunda,0.000113219
Q4,34,Pseudoroegneria spicata,0.019653644
Q4,35,Artemisia tripartita,0.031569803
Q4,35,Poa secunda,0.002028289
Q4,35,Pseudoroegneria spicata,0.024890408
Q4,36,Artemisia tripartita,0.014519395
Q4,36,Poa secunda,0.001899367
Q4,36,Pseudoroegneria spicata,0.028319664
Q4,37,Artemisia tripartita,0.019083617
Q4,37,Poa secunda,0.001833369
Q4,37,Pseudoroegneria spicata,0.019214158
Q4,38,Artemisia tripartita,0.010784782
Q4,38,Poa secunda,0.002183176
Q4,38,Pseudoroegneria spicata,0.028134958
Q4,39,Artemisia tripartita,0.003734473
Q4,39,Poa secunda,0.003952254
Q4,39,Pseudoroegneria spicata,0.030439556
Q4,40,Artemisia tripartita,0.003858554
Q4,40,Poa secunda,0.003596683
Q4,40,Pseudoroegneria spicata,0.027897698
Q4,41,Artemisia tripartita,0.002789032
Q4,41,Poa secunda,0.008011754
Q4,41,Pseudoroegneria spicata,0.015445973
Q4,42,Artemisia tripartita,0.002230416
Q4,42,Poa secunda,0.011180182
Q4,42,Pseudoroegneria spicata,0.009942195
Q4,45,Artemisia tripartita,0.002346052
Q4,45,Poa secunda,0.024924889
Q4,45,Pseudoroegneria spicata,0.004207556
Q4,46,Artemisia tripartita,0.000265007
Q4,46,Poa secunda,0.019588478
Q4,46,Pseudoroegneria spicata,0.007799589
Q4,47,Artemisia tripartita,0.000192089
Q4,47,Poa secunda,0.014144616
Q4,47,Pseudoroegneria spicata,0.010966895
Q4,49,Artemisia tripartita,0.003654705
Q4,49,Poa secunda,0.000238629
Q4,49,Pseudoroegneria spicata,0.009197643
Q4,50,Artemisia tripartita,0.002590152
Q4,50,Poa secunda,0.000166855
Q4,50,Pseudoroegneria spicata,0.008371512
Q4,51,Artemisia tripartita,0.002449738
Q4,51,Poa secunda,0.000326509
Q4,51,Pseudoroegneria spicata,0.018078365
Q4,52,Artemisia tripartita,0.003232208
Q4,52,Hesperostipa comata,0.000175
Q4,52,Poa secunda,0.001663543
Q4,52,Pseudoroegneria spicata,0.020580343
Q4,54,Artemisia tripartita,0.011878141
Q4,54,Hesperostipa comata,5.00E-05
Q4,54,Poa secunda,0.00243241
Q4,54,Pseudoroegneria spicata,0.023310446
Q4,55,Artemisia tripartita,0.022771501
Q4,55,Hesperostipa comata,0.000140743
Q4,55,Poa secunda,0.001552655
Q4,55,Pseudoroegneria spicata,0.016322409
Q4,56,Artemisia tripartita,0.019148787
Q4,56,Poa secunda,0.000874125
Q4,56,Pseudoroegneria spicata,0.020341962
Q4,23,Poa secunda,0
Q4,23,Artemisia tripartita,0
Q4,23,Hesperostipa comata,0
Q4,23,Pseudoroegneria spicata,0
Q4,26,Poa secunda,0
Q4,26,Artemisia tripartita,0
Q4,26,Hesperostipa comata,0
Q4,26,Pseudoroegneria spicata,0
Q4,27,Poa secunda,0
Q4,27,Artemisia tripartita,0
Q4,27,Hesperostipa comata,0
Q4,27,Pseudoroegneria spicata,0
Q4,29,Poa secunda,0
Q4,29,Artemisia tripartita,0
Q4,29,Hesperostipa comata,0
Q4,29,Pseudoroegneria spicata,0
Q4,30,Poa secunda,0
Q4,30,Artemisia tripartita,0
Q4,30,Hesperostipa comata,0
Q4,30,Pseudoroegneria spicata,0
Q4,31,Poa secunda,0
Q4,31,Artemisia tripartita,0
Q4,31,Hesperostipa comata,0
Q4,31,Pseudoroegneria spicata,0
Q4,32,Artemisia tripartita,0.02856355
Q4,32,Poa secunda,0.000221478
Q4,32,Pseudoroegneria spicata,0.038865634
Q4,32,Hesperostipa comata,0
Q4,33,Artemisia tripartita,0.028874462
Q4,33,Poa secunda,0.000155975
Q4,33,Pseudoroegneria spicata,0.045163859
Q4,33,Hesperostipa comata,0
Q4,34,Artemisia tripartita,0.019967951
Q4,34,Poa secunda,0.000113219
Q4,34,Pseudoroegneria spicata,0.019653644
Q4,34,Hesperostipa comata,0
Q4,35,Artemisia tripartita,0.031569803
Q4,35,Poa secunda,0.002028289
Q4,35,Pseudoroegneria spicata,0.024890408
Q4,35,Hesperostipa comata,0
Q4,36,Artemisia tripartita,0.014519395
Q4,36,Poa secunda,0.001899367
Q4,36,Pseudoroegneria spicata,0.028319664
Q4,36,Hesperostipa comata,0
Q4,37,Artemisia tripartita,0.019083617
Q4,37,Poa secunda,0.001833369
Q4,37,Pseudoroegneria spicata,0.019214158
Q4,37,Hesperostipa comata,0
Q4,38,Artemisia tripartita,0.010784782
Q4,38,Poa secunda,0.002183176
Q4,38,Pseudoroegneria spicata,0.028134958
Q4,38,Hesperostipa comata,0
Q4,39,Artemisia tripartita,0.003734473
Q4,39,Poa secunda,0.003952254
Q4,39,Pseudoroegneria spicata,0.030439556
Q4,39,Hesperostipa comata,0
Q4,40,Artemisia tripartita,0.003858554
Q4,40,Poa secunda,0.003596683
Q4,40,Pseudoroegneria spicata,0.027897698
Q4,40,Hesperostipa comata,0
Q4,41,Artemisia tripartita,0.002789032
Q4,41,Poa secunda,0.008011754
Q4,41,Pseudoroegneria spicata,0.015445973
Q4,41,Hesperostipa comata,0
Q4,42,Artemisia tripartita,0.002230416
Q4,42,Poa secunda,0.011180182
Q4,42,Pseudoroegneria spicata,0.009942195
Q4,42,Hesperostipa comata,0
Q4,45,Artemisia tripartita,0.002346052
Q4,45,Poa secunda,0.024924889
Q4,45,Pseudoroegneria spicata,0.004207556
Q4,45,Hesperostipa comata,0
Q4,46,Artemisia tripartita,0.000265007
Q4,46,Poa secunda,0.019588478
Q4,46,Pseudoroegneria spicata,0.007799589
Q4,46,Hesperostipa comata,0
Q4,47,Artemisia tripartita,0.000192089
Q4,47,Poa secunda,0.014144616
Q4,47,Pseudoroegneria spicata,0.010966895
Q4,47,Hesperostipa comata,0
Q4,49,Artemisia tripartita,0.003654705
Q4,49,Poa secunda,0.000238629
Q4,49,Pseudoroegneria spicata,0.009197643
Q4,49,Hesperostipa comata,0
Q4,50,Artemisia tripartita,0.002590152
Q4,50,Poa secunda,0.000166855
Q4,50,Pseudoroegneria spicata,0.008371512
Q4,50,Hesperostipa comata,0
Q4,51,Artemisia tripartita,0.002449738
Q4,51,Poa secunda,0.000326509
Q4,51,Pseudoroegneria spicata,0.018078365
Q4,51,Hesperostipa comata,0
Q4,52,Artemisia tripartita,0.003232208
Q4,52,Hesperostipa comata,0.000175
Q4,52,Poa secunda,0.001663543
Q4,52,Pseudoroegneria spicata,0.020580343
Q4,54,Artemisia tripartita,0.011878141
Q4,54,Hesperostipa comata,5.00E-05
Q4,54,Poa secunda,0.00243241
Q4,54,Pseudoroegneria spicata,0.023310446
Q4,55,Artemisia tripartita,0.022771501
Q4,55,Hesperostipa comata,0.000140743
Q4,55,Poa secunda,0.001552655
Q4,55,Pseudoroegneria spicata,0.016322409
Q4,56,Artemisia tripartita,0.019148787
Q4,56,Poa secunda,0.000874125
Q4,56,Pseudoroegneria spicata,0.020341962
Q4,56,Hesperostipa comata,0
Q4,57,Poa secunda,0
Q4,57,Artemisia tripartita,0
Q4,57,Hesperostipa comata,0
Q4,57,Pseudoroegneria spicata,0
Q5,32,Artemisia tripartita,0.060098957
Q5,32,Poa secunda,0.032172412
Q5,32,Pseudoroegneria spicata,0.036442166
Q5,33,Artemisia tripartita,0.088164545
Q5,33,Poa secunda,0.024639956
Q5,33,Pseudoroegneria spicata,0.035334291
Q5,34,Artemisia tripartita,0.050969481
Q5,34,Poa secunda,0.026236249
Q5,34,Pseudoroegneria spicata,0.024613603
Q5,35,Artemisia tripartita,0.072469654
Q5,35,Poa secunda,0.01309678
Q5,35,Pseudoroegneria spicata,0.02535383
Q5,36,Artemisia tripartita,0.037243313
Q5,36,Poa secunda,0.007550837
Q5,36,Pseudoroegneria spicata,0.023428233
Q5,37,Artemisia tripartita,0.047354355
Q5,37,Poa secunda,0.011685982
Q5,37,Pseudoroegneria spicata,0.024950099
Q5,38,Artemisia tripartita,0.035964831
Q5,38,Poa secunda,0.009913087
Q5,38,Pseudoroegneria spicata,0.021497717
Q5,39,Artemisia tripartita,0.04883142
Q5,39,Poa secunda,0.011002684
Q5,39,Pseudoroegneria spicata,0.0220952
Q5,40,Artemisia tripartita,0.04999997
Q5,40,Poa secunda,0.012687336
Q5,40,Pseudoroegneria spicata,0.019634803
Q5,41,Artemisia tripartita,0.055489705
Q5,41,Poa secunda,0.009009297
Q5,41,Pseudoroegneria spicata,0.010769057
Q5,42,Artemisia tripartita,0.055971898
Q5,42,Poa secunda,0.00802722
Q5,42,Pseudoroegneria spicata,0.005877212
Q5,45,Artemisia tripartita,0.122187214
Q5,45,Poa secunda,0.015747749
Q5,45,Pseudoroegneria spicata,0.00365177
Q5,46,Artemisia tripartita,0.098512242
Q5,46,Poa secunda,0.008243548
Q5,46,Pseudoroegneria spicata,0.006018446
Q5,47,Artemisia tripartita,0.095579707
Q5,47,Poa secunda,0.011995913
Q5,47,Pseudoroegneria spicata,0.005256061
Q5,49,Artemisia tripartita,0.031650996
Q5,49,Poa secunda,0.002545975
Q5,49,Pseudoroegneria spicata,0.007866113
Q5,50,Artemisia tripartita,0.044072139
Q5,50,Poa secunda,0.005858673
Q5,50,Pseudoroegneria spicata,0.009119774
Q5,51,Artemisia tripartita,0.011318433
Q5,51,Hesperostipa comata,0.000125
Q5,51,Poa secunda,0.00520956
Q5,51,Pseudoroegneria spicata,0.019484173
Q5,52,Artemisia tripartita,0.01869052
Q5,52,Poa secunda,0.001743591
Q5,52,Pseudoroegneria spicata,0.020209144
Q5,54,Artemisia tripartita,0.020638672
Q5,54,Poa secunda,0.000824326
Q5,54,Pseudoroegneria spicata,0.025220567
Q5,55,Artemisia tripartita,0.021806487
Q5,55,Poa secunda,0.001550759
Q5,55,Pseudoroegneria spicata,0.020104317
Q5,56,Artemisia tripartita,0.020458371
Q5,56,Poa secunda,0.003641334
Q5,56,Pseudoroegneria spicata,0.024286554
Q5,23,Poa secunda,0
Q5,23,Artemisia tripartita,0
Q5,23,Hesperostipa comata,0
Q5,23,Pseudoroegneria spicata,0
Q5,26,Poa secunda,0
Q5,26,Artemisia tripartita,0
Q5,26,Hesperostipa comata,0
Q5,26,Pseudoroegneria spicata,0
Q5,27,Poa secunda,0
Q5,27,Artemisia tripartita,0
Q5,27,Hesperostipa comata,0
Q5,27,Pseudoroegneria spicata,0
Q5,29,Poa secunda,0
Q5,29,Artemisia tripartita,0
Q5,29,Hesperostipa comata,0
Q5,29,Pseudoroegneria spicata,0
Q5,30,Poa secunda,0
Q5,30,Artemisia tripartita,0
Q5,30,Hesperostipa comata,0
Q5,30,Pseudoroegneria spicata,0
Q5,31,Poa secunda,0
Q5,31,Artemisia tripartita,0
Q5,31,Hesperostipa comata,0
Q5,31,Pseudoroegneria spicata,0
Q5,32,Artemisia tripartita,0.060098957
Q5,32,Poa secunda,0.032172412
Q5,32,Pseudoroegneria spicata,0.036442166
Q5,32,Hesperostipa comata,0
Q5,33,Artemisia tripartita,0.088164545
Q5,33,Poa secunda,0.024639956
Q5,33,Pseudoroegneria spicata,0.035334291
Q5,33,Hesperostipa comata,0
Q5,34,Artemisia tripartita,0.050969481
Q5,34,Poa secunda,0.026236249
Q5,34,Pseudoroegneria spicata,0.024613603
Q5,34,Hesperostipa comata,0
Q5,35,Artemisia tripartita,0.072469654
Q5,35,Poa secunda,0.01309678
Q5,35,Pseudoroegneria spicata,0.02535383
Q5,35,Hesperostipa comata,0
Q5,36,Artemisia tripartita,0.037243313
Q5,36,Poa secunda,0.007550837
Q5,36,Pseudoroegneria spicata,0.023428233
Q5,36,Hesperostipa comata,0
Q5,37,Artemisia tripartita,0.047354355
Q5,37,Poa secunda,0.011685982
Q5,37,Pseudoroegneria spicata,0.024950099
Q5,37,Hesperostipa comata,0
Q5,38,Artemisia tripartita,0.035964831
Q5,38,Poa secunda,0.009913087
Q5,38,Pseudoroegneria spicata,0.021497717
Q5,38,Hesperostipa comata,0
Q5,39,Artemisia tripartita,0.04883142
Q5,39,Poa secunda,0.011002684
Q5,39,Pseudoroegneria spicata,0.0220952
Q5,39,Hesperostipa comata,0
Q5,40,Artemisia tripartita,0.04999997
Q5,40,Poa secunda,0.012687336
Q5,40,Pseudoroegneria spicata,0.019634803
Q5,40,Hesperostipa comata,0
Q5,41,Artemisia tripartita,0.055489705
Q5,41,Poa secunda,0.009009297
Q5,41,Pseudoroegneria spicata,0.010769057
Q5,41,Hesperostipa comata,0
Q5,42,Artemisia tripartita,0.055971898
Q5,42,Poa secunda,0.00802722
Q5,42,Pseudoroegneria spicata,0.005877212
Q5,42,Hesperostipa comata,0
Q5,45,Artemisia tripartita,0.122187214
Q5,45,Poa secunda,0.015747749
Q5,45,Pseudoroegneria spicata,0.00365177
Q5,45,Hesperostipa comata,0
Q5,46,Artemisia tripartita,0.098512242
Q5,46,Poa secunda,0.008243548
Q5,46,Pseudoroegneria spicata,0.006018446
Q5,46,Hesperostipa comata,0
Q5,47,Artemisia tripartita,0.095579707
Q5,47,Poa secunda,0.011995913
Q5,47,Pseudoroegneria spicata,0.005256061
Q5,47,Hesperostipa comata,0
Q5,49,Artemisia tripartita,0.031650996
Q5,49,Poa secunda,0.002545975
Q5,49,Pseudoroegneria spicata,0.007866113
Q5,49,Hesperostipa comata,0
Q5,50,Artemisia tripartita,0.044072139
Q5,50,Poa secunda,0.005858673
Q5,50,Pseudoroegneria spicata,0.009119774
Q5,50,Hesperostipa comata,0
Q5,51,Artemisia tripartita,0.011318433
Q5,51,Hesperostipa comata,0.000125
Q5,51,Poa secunda,0.00520956
Q5,51,Pseudoroegneria spicata,0.019484173
Q5,52,Artemisia tripartita,0.01869052
Q5,52,Poa secunda,0.001743591
Q5,52,Pseudoroegneria spicata,0.020209144
Q5,52,Hesperostipa comata,0
Q5,54,Artemisia tripartita,0.020638672
Q5,54,Poa secunda,0.000824326
Q5,54,Pseudoroegneria spicata,0.025220567
Q5,54,Hesperostipa comata,0
Q5,55,Artemisia tripartita,0.021806487
Q5,55,Poa secunda,0.001550759
Q5,55,Pseudoroegneria spicata,0.020104317
Q5,55,Hesperostipa comata,0
Q5,56,Artemisia tripartita,0.020458371
Q5,56,Poa secunda,0.003641334
Q5,56,Pseudoroegneria spicata,0.024286554
Q5,56,Hesperostipa comata,0
Q5,57,Poa secunda,0
Q5,57,Artemisia tripartita,0
Q5,57,Hesperostipa comata,0
Q5,57,Pseudoroegneria spicata,0
Q6,32,Artemisia tripartita,0.051602803
Q6,32,Poa secunda,0.006690968
Q6,32,Pseudoroegneria spicata,0.038195841
Q6,33,Artemisia tripartita,0.074356751
Q6,33,Poa secunda,0.003104519
Q6,33,Pseudoroegneria spicata,0.019317889
Q6,34,Artemisia tripartita,0.029841429
Q6,34,Poa secunda,0.001499479
Q6,34,Pseudoroegneria spicata,0.013998485
Q6,35,Artemisia tripartita,0.031762536
Q6,35,Poa secunda,0.000850099
Q6,35,Pseudoroegneria spicata,0.012449092
Q6,36,Artemisia tripartita,0.015006171
Q6,36,Poa secunda,0.001583873
Q6,36,Pseudoroegneria spicata,0.019416104
Q6,37,Artemisia tripartita,0.021471975
Q6,37,Poa secunda,0.002251403
Q6,37,Pseudoroegneria spicata,0.023351506
Q6,38,Artemisia tripartita,0.03080625
Q6,38,Poa secunda,0.002417219
Q6,38,Pseudoroegneria spicata,0.016792881
Q6,39,Artemisia tripartita,0.0358518
Q6,39,Poa secunda,0.002821332
Q6,39,Pseudoroegneria spicata,0.02358451
Q6,40,Artemisia tripartita,0.042989564
Q6,40,Poa secunda,0.002058647
