Facility Id,Hospital Name,Indicator Name,Year,Infections observed,Infections predicted,Denominator,Indicator value,Indicator Lower confidence limit,Indicator Upper confidence limit,Indicator units,Comparison results,Location 1
0103,Woman's Christian Association,CDI Community Onset,2010,5,,5657,0.09,0.03,0.21,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(42.091579, -79.232941)"
0103,Woman's Christian Association,CDI Hospital Associated,2010,24,,27261,8.8,5.64,13.1,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(42.091579, -79.232941)"
0103,Woman's Christian Association,CDI Hospital Onset,2010,14,,27261,5.14,2.81,8.62,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.091579, -79.232941)"
0103,Woman's Christian Association,CLABSI Medical Surgical ICU Nonteaching,2010,2,1.6,1146,1.7,0.21,6.3,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(42.091579, -79.232941)"
0103,Woman's Christian Association,CLABSI Overall Standardized Infection Ratio,2010,2,1.6,,1.25,0.15,4.52,,Not significantly different than NYS 2010 average,"(42.091579, -79.232941)"
0103,Woman's Christian Association,SSI Hip,2010,1,1.2,80,0.9,0.02,5.1,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(42.091579, -79.232941)"
0103,Woman's Christian Association,SSI Overall Standardized Infection Ratio,2010,5,4.3,,1.16,0.38,2.71,,Not significantly different than NYS 2010 average,"(42.091579, -79.232941)"
0103,Woman's Christian Association,SSI Overall Standardized Infection Ratio,2009,5,4.26,,1.17,0.38,2.74,,Not significantly different than NYS 2009 average,"(42.091579, -79.232941)"
0103,Woman's Christian Association,SSI Hip,2009,2,1.24,108,1.8,0.22,6.64,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.091579, -79.232941)"
0103,Woman's Christian Association,SSI Colon,2009,3,3.02,66,4.8,1,14.14,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.091579, -79.232941)"
0103,Woman's Christian Association,CLABSI Overall Standardized Infection Ratio,2009,2,2.3,,0.87,0.11,3.15,,Not significantly different than NYS 2009 average,"(42.091579, -79.232941)"
0103,Woman's Christian Association,CLABSI Medical Surgical ICU Nonteaching,2009,2,2.3,1219,1.6,0.2,5.93,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(42.091579, -79.232941)"
0103,Woman's Christian Association,SSI Overall Standardized Infection Ratio,2008,0,4.54,,0,0,0.66,,Significantly lower than NYS 2008 average,"(42.091579, -79.232941)"
0103,Woman's Christian Association,SSI Hip,2008,0,1.32,110,0,0,2.54,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(42.091579, -79.232941)"
0103,Woman's Christian Association,SSI Colon,2008,0,3.22,73,0,0,4.13,"# SSI per 100 procedures, risk-adjusted",Significantly lower than NYS 2008 average,"(42.091579, -79.232941)"
0103,Woman's Christian Association,CLABSI Overall Standardized Infection Ratio,2008,3,2.37,,1.27,0.26,3.71,,Not significantly different than NYS 2008 average,"(42.091579, -79.232941)"
0103,Woman's Christian Association,CLABSI Medical Surgical ICU Nonteaching,2008,3,2.37,1118,2.7,0.55,7.84,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(42.091579, -79.232941)"
0114,TLC Health Network Lake Shore Hospital,SSI Overall Standardized Infection Ratio,2012,0,0.81,,0,0,3.7,,Not significantly different than NYS 2012 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CDI Community Onset,2012,5,,1228,0.41,0.13,0.95,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CDI Hospital Associated,2012,5,,5962,8.39,2.72,19.57,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CDI Hospital Onset,2012,4,,5962,6.71,1.83,17.18,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not significantly different than Hospital 2011 rate,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CLABSI Medical Surgical ICU Nonteaching,2012,0,0.06,68,0,0,44.05,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CLABSI Overall Standardized Infection Ratio,2012,0,0.06,,0,0,46.22,,Not significantly different than NYS 2012 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,SSI Colon,2012,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,SSI Hip,2012,0,0.45,52,0,0,6.99,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,SSI Hip,2011,2,0.43,47,5.4,0.66,19.67,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,SSI Overall Standardized Infection Ratio,2011,2,0.73,,2.75,0.33,9.93,,Not significantly different than NYS 2011 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CDI Community Onset,2011,9,,1562,0.58,0.26,1.09,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CDI Hospital Associated,2011,3,,6720,4.46,0.92,13.05,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CDI Hospital Onset,2011,2,,6720,2.98,0.36,10.75,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not significantly different than Hospital 2010 rate,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CLABSI Medical Surgical ICU Nonteaching,2011,,,,,,,# CLABSI per 1000 line days,"Not compared, less than 20 procedures","(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CLABSI Overall Standardized Infection Ratio,2011,,,,,,,,"Not compared, less than 20 procedures","(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,SSI Colon,2011,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,SSI Hip,2010,0,0.61,63,0,0,5.45,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,SSI Overall Standardized Infection Ratio,2010,0,0.82,,0,0,3.67,,Not significantly different than NYS 2010 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CDI Community Onset,2010,4,,1797,0.22,0.06,0.57,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CDI Hospital Associated,2010,6,,7916,7.58,2.78,16.5,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CDI Hospital Onset,2010,5,,7916,6.32,2.05,14.74,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CLABSI Medical Surgical ICU Nonteaching,2010,0,0.12,85,0,0,35.24,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CLABSI Overall Standardized Infection Ratio,2010,0,0.12,,0,0,25.29,,Not significantly different than NYS 2010 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,SSI Colon,2010,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,SSI Colon,2009,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,SSI Overall Standardized Infection Ratio,2009,0,1.41,,0,0,2.13,,Not significantly different than NYS 2009 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CLABSI Medical Surgical ICU Nonteaching,2009,0,0.12,62,0,0,48.32,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CLABSI Overall Standardized Infection Ratio,2009,0,0.12,,0,0,25.66,,Not significantly different than NYS 2009 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,SSI Hip,2009,0,0.85,71,0,0,4.02,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,SSI Hip,2008,0,0.48,52,0,0,6.99,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,SSI Overall Standardized Infection Ratio,2008,0,1.16,,0,0,2.59,,Not significantly different than NYS 2008 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CLABSI Medical Surgical ICU Nonteaching,2008,1,0.29,138,7.2,0.18,40.37,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,CLABSI Overall Standardized Infection Ratio,2008,1,0.29,,3.43,0.09,19.08,,Not significantly different than NYS 2008 average,"(42.559178, -79.127627)"
0114,TLC Health Network Lake Shore Hospital,SSI Colon,2008,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(42.559178, -79.127627)"
0116,Arnot Ogden Medical Center,SSI Hip,2012,1,1.81,168,0.6,0.01,3.21,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CDI Community Onset,2012,30,,10792,0.28,0.19,0.4,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CDI Hospital Associated,2012,55,,48675,11.3,8.51,14.71,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CDI Hospital Onset,2012,38,,48675,7.81,5.52,10.72,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared due to change in lab test method,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CLABSI Medical Surgical ICU Nonteaching,2012,3,3.5,3671,0.8,0.17,2.39,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CLABSI Neonatal ICU Level 3,2012,0,1.96,1019,0,0,3.88,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CLABSI Overall Standardized Infection Ratio,2012,3,5.46,,0.55,0.11,1.61,,Not significantly different than NYS 2012 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI CABG chest site,2012,2,1.63,96,2.5,0.3,8.94,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI CABG donor site,2012,1,0.5,82,1.1,0.03,6.18,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI Colon,2012,1,3.39,68,1.3,0.03,7.48,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI Hysterectomy,2012,0,0.46,26,0,0,10.71,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI Overall Standardized Infection Ratio,2012,5,7.78,,0.64,0.21,1.5,,Not significantly different than NYS 2012 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI CABG chest site,2011,5,1.66,99,5.8,1.88,13.5,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI Overall Standardized Infection Ratio,2011,15,8.65,,1.73,0.97,2.86,,Not significantly different than NYS 2011 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI Hip,2011,3,2.29,184,1.5,0.31,4.43,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI Colon,2011,6,4.07,76,7.3,2.68,15.87,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI CABG donor site,2011,1,0.63,84,1,0.03,5.64,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CDI Community Onset,2011,28,,11136,0.25,0.17,0.36,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CDI Hospital Associated,2011,44,,51052,8.62,6.26,11.57,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CDI Hospital Onset,2011,32,,51052,6.27,4.29,8.85,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared due to change in lab test method,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CLABSI Medical Surgical ICU Nonteaching,2011,4,4.33,3369,1.2,0.32,3.04,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CLABSI Neonatal ICU Level 3,2011,1,1.83,1224,1.27,0.03,7.1,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CLABSI Overall Standardized Infection Ratio,2011,5,6.16,,0.81,0.26,1.89,,Not significantly different than NYS 2011 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI CABG chest site,2010,4,2.79,102,3.2,0.86,8.12,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI CABG donor site,2010,6,1.01,97,4.8,1.76,10.43,"# SSI per 100 procedures, risk-adjusted",Significantly higher than NYS 2010 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI Colon,2010,2,4.17,80,2.3,0.28,8.23,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI Hip,2010,1,2.05,182,0.5,0.01,3,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI Overall Standardized Infection Ratio,2010,13,10.03,,1.3,0.69,2.22,,Not significantly different than NYS 2010 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CDI Community Onset,2010,17,,10253,0.17,0.1,0.27,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CDI Hospital Associated,2010,40,,47920,8.35,5.96,11.37,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CDI Hospital Onset,2010,27,,47920,5.63,3.71,8.2,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CLABSI Medical Surgical ICU Nonteaching,2010,2,4.91,3525,0.6,0.07,2.05,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CLABSI Neonatal ICU Level 3,2010,2,2.08,983,2.42,0.29,8.73,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CLABSI Overall Standardized Infection Ratio,2010,4,6.99,,0.57,0.16,1.47,,Not significantly different than NYS 2010 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CLABSI Medical Surgical ICU Nonteaching,2009,7,6.53,3467,2,0.81,4.16,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,SSI CABG chest site,2009,4,3.85,148,2.4,0.64,6.02,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.099279, -76.826766)"
0116,Arnot Ogden Medical Center,CLABSI Overall Standardized Infection Ratio,2009,10,9.11,,1.1,0.53,2.02,,Not significantly different than NYS 2009 average,"(42.099279, -76.826766)"
